"01305"|"00619"|"000"|"SLM"|"7 Leonis Minorids                       "|" annual "|" 0"|"260    "|"143.9  "|"33.6   "|"1.09   "|"-0.46  "|"60.4   "|"       "|"0.363  "|"0.965  "|"286.7  "|"259.5  "|"132.1  "|"00020"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01306"|"00620"|"000"|"SBO"|"sigma Bootids                           "|" annual "|" 0"|"308    "|"216.0  "|"27.1   "|"0.80   "|"-0.52  "|"58.6   "|"       "|"0.892  "|"0.881  "|"216.8  "|"308.3  "|"110.6  "|"00016"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01307"|"00621"|"000"|"SUA"|"73 Ursae Majorids                       "|" annual "|" 0"|"307    "|"187.7  "|"54.5   "|"1.42   "|"-0.32  "|"38.9   "|"       "|"0.716  "|"0.916  "|"244.6  "|"306.9  "|"58.9   "|"00019"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01308"|"00622"|"000"|"PUA"|"phi Ursae Majorids                      "|" annual "|" 0"|"246    "|"148.1  "|"52.3   "|"1.01   "|"-0.47  "|"57.2   "|"       "|"0.743  "|"0.921  "|"240.9  "|"245.9  "|"108.1  "|"00019"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42..227S' target=_blank> Segon et al., 2014 </A>"|"LT"|"SD"
"01309"|"00623"|"000"|"XCS"|"xi2 Capricornids                        "|" annual "|" 0"|"120.0  "|"303.9  "|"-10.8  "|"0.98   "|"0.22   "|"24.5   "|"2.40   "|"0.509  "|"0.786  "|"277.4  "|"119.7  "|"7.6    "|"00086"|"00000"|"00"|"2003 T12                                "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01310"|"00623"|"001"|"XCS"|"xi2 Capricornids                        "|" annual "|"-2"|"117.1  "|"301.4  "|"-11.6  "|"       "|"       "|"24.5   "|"2.35   "|"0.508  "|"0.784  "|"278.0  "|"117.2  "|"7.5    "|"00445"|"00001"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01311"|"00624"|"000"|"XAR"|"xi Arietids                             "|" annual "|" 0"|"205.0  "|"39.1   "|"10.5   "|"0.97   "|"0.31   "|"28.5   "|"1.86   "|"0.312  "|"0.830  "|"120.9  "|"24.4   "|"5.7    "|"00290"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01312"|"00624"|"001"|"XAR"|"xi Arietids                             "|" annual "|"-2"|"206.0  "|"39.9   "|"10.8   "|"       "|"       "|"28.4   "|"1.81   "|"0.318  "|"0.824  "|"120.5  "|"26.0   "|"5.6    "|"00918"|"00002"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01313"|"00625"|"000"|"LTA"|"lambda Taurids                          "|" annual "|" 0"|"231.0  "|"57.8   "|"14.8   "|"1.01   "|"0.21   "|"25.7   "|"2.13   "|"0.439  "|"0.793  "|"104.8  "|"51.3   "|"5.1    "|"00131"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01314"|"00625"|"001"|"LTA"|"lambda Taurids                          "|" annual "|"-2"|"232.8  "|"58.2   "|"14.3   "|"       "|"       "|"24.1   "|"1.98   "|"0.477  "|"0.759  "|"101.6  "|"52.8   "|"5.0    "|"00252"|"00002"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01315"|"00626"|"000"|"LCT"|"lambda Cetids                           "|" annual "|" 0"|"216.0  "|"48.1   "|"13.1   "|"0.99   "|"0.26   "|"27.9   "|"1.94   "|"0.345  "|"0.821  "|"116.5  "|"35.1   "|"5.5    "|"00194"|"00000"|"00"|"2010 TU149                              "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01316"|"00626"|"001"|"LCT"|"lambda Cetids                           "|" annual "|"-2"|"215.0  "|"46.1   "|"12.4   "|"       "|"       "|"27.4   "|"1.94   "|"0.364  "|"0.812  "|"114.5  "|"35.0   "|"5.3    "|"00507"|"00002"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01317"|"00627"|"000"|"NPS"|"nu Piscids                              "|" annual "|" 0"|"189.0  "|"25.5   "|"6.8    "|"0.94   "|"0.36   "|"29.4   "|"1.73   "|"0.276  "|"0.842  "|"125.8  "|"5.6    "|"5.0    "|"00087"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01318"|"00627"|"001"|"NPS"|"nu Piscids                              "|" annual "|"-2"|"190.6  "|"26.8   "|"6.7    "|"       "|"       "|"28.9   "|"1.72   "|"0.287  "|"0.832  "|"124.8  "|"10.6   "|"5.5    "|"00469"|"00002"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01319"|"00628"|"000"|"STS"|"s Taurids                               "|" annual "|" 0"|"223.0  "|"53.8   "|"14.4   "|"1.00   "|"0.23   "|"28.2   "|"2.13   "|"0.358  "|"0.831  "|"114.1  "|"42.1   "|"5.5    "|"00199"|"00000"|"00"|"2P/Encke                                "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01320"|"00628"|"001"|"STS"|"s Taurids                               "|" annual "|"-2"|"223.0  "|"53.9   "|"14.6   "|"       "|"       "|"28.6   "|"2.20   "|"0.352  "|"0.840  "|"114.5  "|"43.0   "|"5.4    "|"00935"|"00002"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01321"|"00629"|"000"|"ATS"|"A2 Taurids                              "|" annual "|" 0"|"233.0  "|"60.7   "|"23.2   "|"1.07   "|"0.19   "|"27.5   "|"2.19   "|"0.385  "|"0.823  "|"290.5  "|"233.4  "|"2.7    "|"00206"|"00000"|"00"|"2012 UR158                              "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01322"|"00629"|"001"|"ATS"|"A2 Taurids                              "|" annual "|"-2"|"233.0  "|"60.8   "|"23.3   "|"       "|"       "|"27.6   "|"2.21   "|"0.382  "|"0.826  "|"290.9  "|"232.9  "|"2.8    "|"00587"|"00017"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01323"|"00630"|"000"|"TAR"|"tau Arietids                            "|" annual "|" 0"|"220.0  "|"50.0   "|"21.1   "|"1.04   "|"0.25   "|"28.1   "|"1.96   "|"0.341  "|"0.824  "|"296.6  "|"220.4  "|"3.1    "|"00059"|"00000"|"00"|"2005 TF50                               "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01324"|"00630"|"001"|"TAR"|"tau Arietids                            "|" annual "|"-2"|"221.6  "|"52.0   "|"21.4   "|"       "|"       "|"28.9   "|"2.08   "|"0.330  "|"0.840  "|"297.5  "|"221.6  "|"3.1    "|"00658"|"00017"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01325"|"00631"|"000"|"DAT"|"delta Arietids                          "|" annual "|" 0"|"216.0  "|"48.1   "|"20.4   "|"1.03   "|"0.26   "|"29.3   "|"1.94   "|"0.300  "|"0.846  "|"301.8  "|"215.2  "|"3.2    "|"00057"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1)  <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01326"|"00631"|"001"|"DAT"|"delta Arietids                          "|" annual "|"-2"|"216.2  "|"47.2   "|"20.2   "|"       "|"       "|"29.0   "|"2.01   "|"0.320  "|"0.840  "|"299.1  "|"216.2  "|"3.2    "|"00550"|"00017"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"2) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
